10.0,1396
10.0104,1289
10.0208,1328
10.0312,1273
10.0416,1342
10.052,1313
10.0624,1353
10.0728,1332
10.0832,1325
10.0936,1346
10.104,1299
10.1144,1337
10.1248,1334
10.1352,1334
10.1456,1309
10.156,1319
10.1664,1271
10.1768,1369
10.1872,1281
10.1976,1367
10.208,1349
10.2184,1269
10.2288,1304
10.2392,1360
10.2496,1333
10.26,1380
10.2704,1230
10.2808,1293
10.2912,1360
10.3016,1262
10.312,1257
10.3224,1324
10.3328,1271
10.3432,1249
10.3536,1314
10.364,1309
10.3744,1279
10.3848,1283
10.3952,1265
10.4056,1368
10.416,1250
10.4264,1345
10.4368,1232
10.4472,1313
10.4576,1284
10.468,1308
10.4784,1343
10.4888,1303
10.4992,1211
10.5096,1280
10.52,1265
10.5304,1315
10.5408,1209
10.5512,1280
10.5616,1199
10.572,1271
10.5824,1253
10.5928,1258
10.6032,1348
10.6136,1340
10.624,1283
10.6344,1274
10.6448,1219
10.6552,1209
10.6656,1257
10.676,1173
10.6864,1199
10.6968,1272
10.7072,1282
10.7176,1305
10.728,1324
10.7384,1348
10.7488,1348
10.7592,1302
10.7696,1249
10.78,1261
10.7904,1267
10.8008,1250
10.8112,1206
10.8216,1250
10.832,1217
10.8424,1212
10.8528,1209
10.8632,1232
10.8736,1249
10.884,1230
10.8944,1269
10.9048,1230
10.9152,1235
10.9256,1268
10.936,1236
10.9464,1231
10.9568,1223
10.9672,1259
10.9776,1248
10.988,1235
10.9984,1213
11.0088,1213
11.0192,1271
11.0296,1189
11.04,1222
11.0504,1228
11.0608,1263
11.0712,1240
11.0816,1286
11.092,1287
11.1024,1254
11.1128,1281
11.1232,1235
11.1336,1170
11.144,1173
11.1544,1188
11.1648,1272
11.1752,1235
11.1856,1253
11.196,1223
11.2064,1240
11.2168,1248
11.2272,1211
11.2376,1224
11.248,1178
11.2584,1256
11.2688,1256
11.2792,1149
11.2896,1303
11.3,1253
11.3104,1134
11.3208,1141
11.3312,1206
11.3416,1178
11.352,1214
11.3624,1219
11.3728,1221
11.3832,1221
11.3936,1262
11.404,1161
11.4144,1247
11.4248,1204
11.4352,1196
11.4456,1179
11.456,1213
11.4664,1191
11.4768,1256
11.4872,1219
11.4976,1218
11.508,1235
11.5184,1186
11.5288,1186
11.5392,1175
11.5496,1200
11.56,1270
11.5704,1263
11.5808,1211
11.5912,1194
11.6016,1240
11.612,1225
11.6224,1185
11.6328,1212
11.6432,1174
11.6536,1172
11.664,1160
11.6744,1164
11.6848,1217
11.6952,1224
11.7056,1167
11.716,1240
11.7264,1186
